sample_id	site	plot	date	year	release	r1	r2
MLFH271120190508	27	11	20190508	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH271120190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH271120190508_2.fq.gz
MLFH280720180305	28	07	20180305	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720180305_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720180305_2.fq.gz
MLFH280720180323	28	07	20180323	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720180323_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720180323_2.fq.gz
MLFH280720180409	28	07	20180409	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720180409_2.fq.gz
MLFH280720180422	28	07	20180422	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720180422_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720180422_2.fq.gz
MLFH280720190308	28	07	20190308	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720190308_2.fq.gz
MLFH280720190322	28	07	20190322	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720190322_2.fq.gz
MLFH280720190407	28	07	20190407	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720190407_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720190407_2.fq.gz
MLFH280720190425	28	07	20190425	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720190425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280720190425_2.fq.gz
MLFH280820180305	28	08	20180305	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820180305_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820180305_2.fq.gz
MLFH280820180323	28	08	20180323	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820180323_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820180323_2.fq.gz
MLFH280820180409	28	08	20180409	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820180409_2.fq.gz
MLFH280820180422	28	08	20180422	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820180422_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820180422_2.fq.gz
MLFH280820190322	28	08	20190322	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820190322_2.fq.gz
MLFH280820190407	28	08	20190407	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820190407_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820190407_2.fq.gz
MLFH280820190425	28	08	20190425	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820190425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280820190425_2.fq.gz
MLFH320720180131	32	07	20180131	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320720180131_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320720180131_2.fq.gz
MLFH320720180219	32	07	20180219	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320720180219_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320720180219_2.fq.gz
MLFH320720180309	32	07	20180309	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320720180309_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320720180309_2.fq.gz
MLFH320820180131	32	08	20180131	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820180131_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820180131_2.fq.gz
MLFH320820180219	32	08	20180219	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820180219_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820180219_2.fq.gz
MLFH320820180309	32	08	20180309	2018	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820180309_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820180309_2.fq.gz
MLFH320820190130	32	08	20190130	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820190130_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820190130_2.fq.gz
MLFH320820190214	32	08	20190214	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820190214_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320820190214_2.fq.gz
MLFH330920190418	33	09	20190418	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH330920190418_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH330920190418_2.fq.gz
MLFH331120190418	33	11	20190418	2019	2021-05-03-ath-release-07	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH331120190418_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH331120190418_2.fq.gz
MLFH011120180409	01	11	20180409	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120180409_2.fq.gz
MLFH011120180423	01	11	20180423	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120180423_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120180423_2.fq.gz
MLFH011120180507	01	11	20180507	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120180507_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120180507_2.fq.gz
MLFH011120180518	01	11	20180518	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120180518_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120180518_2.fq.gz
MLFH011120190401	01	11	20190401	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190401_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190401_2.fq.gz
MLFH011120190415	01	11	20190415	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190415_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190415_2.fq.gz
MLFH011120190429	01	11	20190429	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190429_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190429_2.fq.gz
MLFH011120190513	01	11	20190513	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190513_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190513_2.fq.gz
MLFH011120190528	01	11	20190528	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190528_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011120190528_2.fq.gz
MLFH011220180409	01	12	20180409	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220180409_2.fq.gz
MLFH011220180423	01	12	20180423	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220180423_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220180423_2.fq.gz
MLFH011220180507	01	12	20180507	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220180507_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220180507_2.fq.gz
MLFH011220180518	01	12	20180518	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220180518_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220180518_2.fq.gz
MLFH011220190401	01	12	20190401	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190401_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190401_2.fq.gz
MLFH011220190415	01	12	20190415	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190415_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190415_2.fq.gz
MLFH011220190429	01	12	20190429	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190429_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190429_2.fq.gz
MLFH011220190513	01	12	20190513	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190513_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190513_2.fq.gz
MLFH011220190528	01	12	20190528	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190528_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH011220190528_2.fq.gz
MLFH041120180306	04	11	20180306	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041120180306_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041120180306_2.fq.gz
MLFH041120180321	04	11	20180321	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041120180321_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041120180321_2.fq.gz
MLFH041120190208	04	11	20190208	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041120190208_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041120190208_2.fq.gz
MLFH041120190221	04	11	20190221	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041120190221_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041120190221_2.fq.gz
MLFH041220180306	04	12	20180306	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041220180306_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041220180306_2.fq.gz
MLFH041220180321	04	12	20180321	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041220180321_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041220180321_2.fq.gz
MLFH041220190208	04	12	20190208	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041220190208_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041220190208_2.fq.gz
MLFH041220190221	04	12	20190221	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041220190221_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH041220190221_2.fq.gz
MLFH051120180411	05	11	20180411	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051120180411_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051120180411_2.fq.gz
MLFH051120180426	05	11	20180426	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051120180426_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051120180426_2.fq.gz
MLFH051120190312	05	11	20190312	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051120190312_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051120190312_2.fq.gz
MLFH051220180411	05	12	20180411	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051220180411_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051220180411_2.fq.gz
MLFH051220180426	05	12	20180426	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051220180426_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051220180426_2.fq.gz
MLFH051220190312	05	12	20190312	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051220190312_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH051220190312_2.fq.gz
MLFH061120180328	06	11	20180328	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061120180328_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061120180328_2.fq.gz
MLFH061120180412	06	11	20180412	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061120180412_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061120180412_2.fq.gz
MLFH061120180425	06	11	20180425	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061120180425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061120180425_2.fq.gz
MLFH061220180328	06	12	20180328	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061220180328_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061220180328_2.fq.gz
MLFH061220180412	06	12	20180412	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061220180412_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061220180412_2.fq.gz
MLFH061220180425	06	12	20180425	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061220180425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH061220180425_2.fq.gz
MLFH100920190206	10	09	20190206	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100920190206_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100920190206_2.fq.gz
MLFH100920190308	10	09	20190308	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100920190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100920190308_2.fq.gz
MLFH100920190322	10	09	20190322	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100920190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100920190322_2.fq.gz
MLFH101020180130	10	10	20180130	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH101020180130_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH101020180130_2.fq.gz
MLFH101020180215	10	10	20180215	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH101020180215_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH101020180215_2.fq.gz
MLFH101020180301	10	10	20180301	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH101020180301_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH101020180301_2.fq.gz
MLFH110920180515	11	09	20180515	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110920180515_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110920180515_2.fq.gz
MLFH111020180430	11	10	20180430	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH111020180430_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH111020180430_2.fq.gz
MLFH121020180427	12	10	20180427	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020180427_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020180427_2.fq.gz
MLFH121020180511	12	10	20180511	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020180511_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020180511_2.fq.gz
MLFH121020180525	12	10	20180525	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020180525_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020180525_2.fq.gz
MLFH121020180606	12	10	20180606	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020180606_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020180606_2.fq.gz
MLFH121020190412	12	10	20190412	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020190412_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020190412_2.fq.gz
MLFH121020190430	12	10	20190430	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020190430_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020190430_2.fq.gz
MLFH121020190514	12	10	20190514	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020190514_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121020190514_2.fq.gz
MLFH121120180427	12	11	20180427	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120180427_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120180427_2.fq.gz
MLFH121120180511	12	11	20180511	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120180511_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120180511_2.fq.gz
MLFH121120180525	12	11	20180525	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120180525_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120180525_2.fq.gz
MLFH121120180606	12	11	20180606	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120180606_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120180606_2.fq.gz
MLFH121120190412	12	11	20190412	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120190412_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120190412_2.fq.gz
MLFH121120190430	12	11	20190430	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120190430_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120190430_2.fq.gz
MLFH121120190514	12	11	20190514	2019	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120190514_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH121120190514_2.fq.gz
MLFH130920180307	13	09	20180307	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130920180307_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130920180307_2.fq.gz
MLFH130920180405	13	09	20180405	2018	2021-05-17-ath-release-08	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130920180405_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130920180405_2.fq.gz
